id,text,polarization_pred,polarization_gold
fas_25a8e310523b0262ddad30e3d83af3fd,یک دیالوگ اکبر عبدی داشت تو اجاره‌نشین‌ها، می‌گفت اونجا اونجور، اونجا اونجور، اینجا هم اینجور. حال من با ایران و آمریکا همونه، اکبر عبدی پکیده.,1,1
fas_26422c6ec91a1409891b438e5f670352,من از اسلام دیدم ، اعدام ، شلاق ، اجبار و تکرار !,1,1
fas_2653a2edce3fc3f1d2e6e71dbd6e66a9,عوعوی شغالان هم میگذرد و نوبت گونی میرسد روزی,1,1
fas_2729945cd244e19ae85cab88aeab034b,عجب یابویی حتما پول لازم شده عتبار میخواد سبک زندگی اسلامی پایه گذاری کنه,1,1
fas_2869d68dc157948c00d55ec93c13634a,ویتکاف: ما هرگز توافقی مانند برجام که در آن تحریم‌ها برداشته شوند و هیچ غروبی از تعهدات آنها وجود نداشته باشد، انجام نمی‌دهیم..ما معتقدیم که آنها نمی‌توانند غنی‌سازی داشته باشند، نمی‌توانند سانتریفیوژ داشته باشند، نمی‌توانند هیچ چیزی داشته باشند که به آنها اجازه ساخت سلاح بدهد.»,1,1
fas_2878dfe1cdb5ba60bd28a1b59a11dba3,به ترکیب میرحسین، جان بیدار و ترور سلمان رشدی که فکر کنی میفهمی میرحسین رو باید به کجات بگیری,1,1
fas_293510a4ab165789b55a88c48bea66f1,ولی چپول‌ها میگن باید اموال ماسک مصادره بشه، چرا؟ چون داره به مردم دنیا ظلم میکنه,1,1
fas_2944f18a4998cc6d92d0160cd9f37995,فیلترینگ خیلی شدیده من بعد از پنج شیش روز فقط امشب نت ملی نبوده برام,1,1
fas_29549f985e6f628acb8dcf47b4ef91a4,تا کمی احساس خطر میکنن دکمه فیلترینگ شدید یا قطعی اینترنتو میزنن,1,1
fas_29b547425097d4808b73fe76575a092e,تا کی قراره این جنازه برجام رو زمین بمونه؟,1,1
fas_29c264f6e1df1a056fd96aaff437182f,مگر قابل فیلتر شدنه؟؟؟ فیلترینگ با ماهیت استارلینک هم‌خوانی نداره!!!!,1,1
fas_2a685d286a6609636ef8572c2e8d5216,نمیدونم مدیره، رییسه، رهبره، صاحبه، خلاصه سرکرده حزب دگوری بدردنخور مشروطه نمیدونم چیچیه😅,1,1
fas_2a9a2234917c7039e379e5518a875d76,آخه آزادی بیان همیشه و همه جا و برا همه کس خوب نیست.آزادی بیان به چه قیمتی؟ به قیمت این که یه عده بی ریشه ی بی غیرت بیان نه تنها علیه یه رژیم خادم که علیه تاریخ و فرهنگ ایران یاوه گویی کنن ، به هخامنشیان و ساسانیان و نادرشاه توهین کنن ، به مردم توهین کنن ، و در نهایت برای ایدئولوژی شون مردمو ترور کن,1,1
fas_2b61a1f5a517622da5578e21503cbb8d,آقا پلیسی که گویا امروز منو تو تجریش جریمه کردی برای استفاده از تلفن همراه، من داشتم از ویز استفاده میکردم عن آقا,1,1
fas_2b76ade1c1f846253c8b428883a9a926,هم‌زمان با روز جهانی آزادی مطبوعات، عفو بین‌الملل از ادامه سرکوب هدفمند رسانه‌ها و محدودسازی آزادی بیان توسط طالبان به‌شدت انتقاد کرد.,1,1
fas_2bce1b357f691e95929e4df3018d2780,برای بیزینس های شکست خوردمون بخاطر رانت و تحریم!!,1,1
fas_2c405773a33b5f6cf723679131349e95,کسی که مطالبه‌ی حقوق زنان رو احساساتی شدن می‌دونه، به دنبال یک نظام باثبات و پویاست. مضحکه.,1,1
fas_2ce11d01380dc152b242e7a49dde060b,الان یه بیشرفی میاد میگه ما که چن ساله گشت ارشاد ندیدیم😑,1,1
fas_2cf2bca325ef0265251d806f90ae24a4,با مجازات اعدام مخالفم مگر برای اینایی که دقیقاً سر اسپید لیمیت میرن. گاز بدههههههههههه,1,1
fas_2d0a3cb79c08ecf221508dcd488e93a0,خب به تو چه، رو دست تو که نذاشته. اونا این نوع سبک زندگی رو دوست دارند! تو دوست نداری دنبالشون نکن!,1,1
fas_2d1dd1f06bd6849cbfa640b72ac27ad4,متاسفانه گویا  در کار توافق  داره کارشکنی میکنه البته امیدواریم که دروغ باشه,1,1
fas_2d3f7f0e75781ec33ca5a139ed6c9957,گشت ارشاد راه حل نیست  چرا نمی‌فهمید,1,1
fas_2e1e761dd3a27a63f936aaaf2b2d2dae,ژستد از بی استعدادترین فورواردهای چند سال اخیر استقلال هست,1,1
fas_2e2e74f9f0e8b54a7853b80ab003cc36,تو جیب رانت خوارها تو جیب اونایی که کار میکنن تو جییب اونایی که اختلاس میکنن,1,1
fas_2e6a4c5726ba38370374ad2e2183c867,شما یه نمونه گشت ارشاد به ما نشون بده اگه بود که وضعیت جامعه اینطور نبود  دیگه تقریبا همه لخت هستن,1,1
fas_2e74150d7b1435a4ce945ace47d225aa,حتی ترامپ وقتی قاسم سلیمانی رو زد اینقدر واضح راجب ایران حرف نزد.خیلی چیزا در صحنه بین الملل تغیر کرده,1,1
fas_2edfaa095ccebf1487c16f82c8c36317,اصا اینا رو فقط باس از کون اعدام کرد,1,1
fas_2f165eaac163d304928fd591bb443622,برای تمام تحقیرهایی که از طرف مدرسه و گشت ارشاد شنیدیم,1,1
fas_2f30bf8e3a259ad893b2a9a0a7d56cd6,به جرم چی اعدام شد؟..  #مهسا_امینی,1,1
fas_2f85f37b7ed0ec07b913d20f80f4bc0d,ترو استوری نیست اما اقتباس از رویداد هاست و قطعن به لحاظ محتوایی با ماهیت مشروطه کاملن هم خوان است,1,1
fas_2fbe43f1751063e0a777959f820eafcf,دیر سین کردن ی سبک زندگی نیست بیشعوری مدرنه,1,1
fas_2ffab374fb37e303cfe5a7b3c327cc0e,متاسفانه یک خط فکری معتقده بعضی کارها فقط اسمش بده. مثلا اسم سانسور را بذارید صیانت حله. اسم موسیقی را بذارید آلودگی صوتی یا....,1,1
fas_30293e9e912012bc93b2a7584eff5f76,دوستان لطفان تیم_ملی  فوتبال راموردخطاب قراردهید،یابامردم هستند یاعلیه مردم، شرف ف خریدنی نیست.,1,1
fas_30a7807bdf6ca3e084e51c06f85b68d4,رانت خوار که شما ارزشی هایین  هشتگ پولی توییت پولی,1,1
fas_31171854aaaf091f1f659e42d8593a9f,اصلا مگه آدمای خاصی تو گشت ارشاد کار میکنن؟ همون مامورای نیرو انتظامی نیستن که شیفتی و گردشی بهشون بخوره برن گشت ارشاد؟,1,1
fas_316d103a221c7d66169d1d9fba802d2f,احساس خطر کردی آقای عبدالله مومنی رانت خوار؟ همه دشمنان ایران به کمک جمهوری اسلامی شتافتند,1,1
fas_31b198b327803ea3498b27467414350f,برای محمدرضا شجریان که خود را خس و خاشاک نامید تا در کنار مردمش باشد و صدایش سانسور شد…,1,1
fas_31b2a939c839c25ab442735458856552,مثل اینکه شما آدم‌بشو نیستید. می توانیم روی پادشاهیِ مشروطه پارس (یا «جمهوری پارس» اگر سلطنت‌طلبان بگذارندتان) برای شما توافق کنیم و راهمان را از هم جدا کنیم. بقیه هم جمهوری فدرال خودشان را درست می کنند در یک کشور جدید با نامی تاریخی مثل مدیا یا حتی نامی جدید.,1,1
fas_31f27a3be9d1d27a188d32e46caa990b,حذف گشت ارشاد؟؟!!! این خواسته برا دو دهه پیش بود... مدرسی باز تو چقدر دیوثی,1,1
fas_3222f1b774a73dc21b437c5319cbb301,آمریکایی‌ها کسی را که سرشناس‌ترین و قوی‌ترین و مدبرترین فرمانده‌ مبارزه‌ی با تروریسم بود ترور کردند.   #پدر,1,1
fas_3245db40de78a562a14152cc6b16a2fa,در روز جهانی زن حرفی ندارم بزنم جز حرف همیشگیم: استقلال استقلال استقلال,1,1
fas_32798fcc500b9ca1101eb29d3f166600,اخه جاکش ! میتونی لباس تبعیض و ظلم و رانت و بی ناموسی و مفت خوری رو در بیاری … !,1,1
fas_32cf7a477357f7301c100b65789e1e3f,کار خود جمهوری ترور ، مادرجنده ها آخراشه ، هرگهیم بخورید از خیابان نمیریم,1,1
fas_335ee27390b8da91dc3b195f1566686f,کلی سرباز جوون دادیم که یه مشت عراقی بی شرف آرامشو از خانواده ها  نگیره حالا گشت ارشاد داره راه صدام حرومی رو ادامه میده این واقعا تلخه 💔,1,1
fas_33d39a7ddd7da31e82f584eaccbdc1aa,خب به نظرم مردم نباید همبرگر بخورند و قناعت بکنند !  یعنی چی این سبک زندگی معمولی! یکم فقیرانه زندگی کن خب.,1,1
fas_33d4ea5867ddde3c0a6232616eff681a,پارتی بازی و استفاده از رانت.,1,1
fas_33d87f7bcdc8f36e5a888a9ba43cfb81,میشه تا اسفند نرن من این آزمون کوفتی وکالت رو بدم جواب ش بیاد بعد برن؟,1,1
fas_33dae6cfaa64788a1a6f586e577143f7,واقعا همینه امکان نداره دانشجو دارو ۱۵ تومن بگیره مگه ساعتی چند تو کارآموزی بهش میدن؟,1,1
fas_33db684584e41d4e9492a00f55e0171f,حجاب خیلی مهمه سرسری نگیرین 😂😂,1,1
fas_33f34e6c985b488a220b10f746784c3b,صرفاً باید انتخاب و سبک زندگی مردم را به رسمیت بشناسه,1,1
fas_34059b2de07d0d79d14cf25eec36142d,معلومه رفراندوم که خودش برگزار کنه قبول نیست. رفراندوم تحت نظارت سازمان ملل.,1,1
fas_342dc31d60641ffc9757184a33456418,ابرآروانم نوشته بود مدرکی نیست که تو فیلترینگ نقش داشته!,1,1
fas_346359146675a1c904851e99490b76af,ببخشید اشتباه شد..ترامپ کیم رو تهدید کرد,1,1
fas_346a544f88b6d6caae6ebfa9a80d2966,یعنی فقط جوری که این مسلمونها از آزادی بیان غربی‌ها برای خفه کردن صدای مخالف‌هاشون تو سوشال مدیا استفاده میکنن برام حیرت‌انگیزه,1,1
fas_34bc651fca28157526addbae0020bb23,چهار تا بچه لباس استقلال تنشون کردید اونوقت توییت کردین اجتماع استقلالی ها,1,1
fas_34f430d289b5d8468cb26dc924771a8f,اگر عمدی بوده لطفا شماره کارتشو بذارید برای جمع آوری دیه کمکش کنیم🙂,1,1
fas_3528f41d94dbbcefea6f5048747769b2,آتنی ها واقعاً حق داشتند به بقیه بربر بگویند. قرعه کشی بهتر از وکالت دادن است. کنترلِ شدنِ شهروندان توسطِ یک الیگارشیِ فاسد محصولِ نهادِ وکالت است.  انباشتِ قدرتِ سیاسی محصولِ وکالت است. قرعه کشی فرایندِ دموکراسی را غیرقابلِ کنترل توسطِ یک الیگارشیِ فاسد می کند.,1,1
fas_35658eaee0d174c9e791cbe460ff15d5,خنده دار این است که نام و تصویر و موضوع ترامپ در توییتر بسیار است .اما از خودش خبری نیست!,1,1
fas_3599bdaf3bfffb2ebe415b67f78be6c9,زمان ترامپ همچین غلطی نمیتونستن بکنن,1,1
fas_36ba573ba69d25919492491650869f37,زود واسه ناامید شدن به همتون قول میدم پرسپولیس این فصل هم قهرمان. درضمن ریدن تو دروازبانی حامد لک.😡,1,1
fas_36d136383607896eaedd6dc743a8172d,حتما در مورد مسی هم زیر پاشون رو خالی کردن مسی هم از بچگی عشق پاریس بوده کارد بزنی خونش سرمه ایه,1,1
fas_37107fb2036c90223ee02242f58d5688,گشت ارشاد خودش مگر قانونی است کارش... که مثلا فاطمه معتمد آریا نیست؟,1,1
fas_3720dc5f1a1fccaad97678c0e7bd59d3,از تمام شدن دوران رانت و دزدی ترسیدی!؟ حق داری جانم😂,1,1
fas_378addd92689a9790de10a8af2e85330,بهم که تکست میدن استرس میگیرم که این دیالوگ چقدر قراره طول بکشه! فوبیای ارتباط...,1,1
fas_37aee5e96474a7df8e60071017a5c553,هرچی می‌کشیم از موسوی و رهنورد و خاتمی و روحانی و مخملباف می‌کشیم  حجاب رو اینا اجباری کردن بهروز وثوقی رو اینا ممنوع‌الکار کردن کوی دانشگاه کار اینا بود,1,1
